component_id,Content
match_ratio_SB_20860.txt,Matched A sources / Total A sources: 2539 / 3168 = 80.15%
match_ratio_SB_20862.txt,Matched A sources / Total A sources: 2406 / 2992 = 80.41%
match_ratio_SB_21987.txt,Matched A sources / Total A sources: 2213 / 2732 = 81.00%
match_ratio_SB_21510.txt,Matched A sources / Total A sources: 2218 / 2810 = 78.93%
match_ratio_SB_21512.txt,Matched A sources / Total A sources: 1856 / 2990 = 62.07%
match_ratio_SB_29427.txt,Matched A sources / Total A sources: 2703 / 3141 = 86.06%
match_ratio_SB_21633.txt,Matched A sources / Total A sources: 2597 / 3105 = 83.64%
match_ratio_SB_20516.txt,Matched A sources / Total A sources: 2967 / 3655 = 81.18%
match_ratio_SB_20557.txt,Matched A sources / Total A sources: 2998 / 3559 = 84.24%
match_ratio_SB_21043.txt,Matched A sources / Total A sources: 2626 / 3325 = 78.98%
match_ratio_SB_25442.txt,Matched A sources / Total A sources: 203 / 2732 = 7.43%
match_ratio_SB_20964.txt,Matched A sources / Total A sources: 2963 / 3731 = 79.42%
match_ratio_SB_20424.txt,Matched A sources / Total A sources: 2843 / 3517 = 80.84%
match_ratio_SB_22839.txt,Matched A sources / Total A sources: 363 / 2842 = 12.77%
match_ratio_SB_20772.txt,Matched A sources / Total A sources: 2806 / 3421 = 82.02%
match_ratio_SB_20966.txt,Matched A sources / Total A sources: 2855 / 3495 = 81.69%
match_ratio_SB_20638.txt,Matched A sources / Total A sources: 2737 / 3227 = 84.82%
match_ratio_SB_21954.txt,Matched A sources / Total A sources: 2991 / 3704 = 80.75%
match_ratio_SB_21738.txt,Matched A sources / Total A sources: 2799 / 3587 = 78.03%
match_ratio_SB_21171.txt,Matched A sources / Total A sources: 2547 / 2959 = 86.08%
match_ratio_SB_21956.txt,Matched A sources / Total A sources: 2903 / 3596 = 80.73%
match_ratio_SB_22330.txt,Matched A sources / Total A sources: 3044 / 3626 = 83.95%
match_ratio_SB_21419.txt,Matched A sources / Total A sources: 2750 / 3353 = 82.02%
match_ratio_SB_20854.txt,Matched A sources / Total A sources: 2680 / 3187 = 84.09%
match_ratio_SB_21918.txt,Matched A sources / Total A sources: 3011 / 3722 = 80.90%
match_ratio_SB_21985.txt,Matched A sources / Total A sources: 2369 / 2944 = 80.47%
match_ratio_SB_20482.txt,Matched A sources / Total A sources: 1937 / 3060 = 63.30%
match_ratio_SB_20676.txt,Matched A sources / Total A sources: 2229 / 3231 = 68.99%
match_ratio_SB_21631.txt,Matched A sources / Total A sources: 2619 / 3067 = 85.39%
match_ratio_SB_21039.txt,Matched A sources / Total A sources: 1052 / 1355 = 77.64%
match_ratio_SB_20561.txt,Matched A sources / Total A sources: 3045 / 3639 = 83.68%
match_ratio_SB_20563.txt,Matched A sources / Total A sources: 2892 / 3393 = 85.23%
match_ratio_SB_21106.txt,Matched A sources / Total A sources: 2617 / 3266 = 80.13%
match_ratio_SB_21457.txt,Matched A sources / Total A sources: 2892 / 3493 = 82.79%
match_ratio_SB_29380.txt,Matched A sources / Total A sources: 2511 / 3105 = 80.87%
match_ratio_SB_22025.txt,Matched A sources / Total A sources: 2715 / 3289 = 82.55%
match_ratio_SB_20520.txt,Matched A sources / Total A sources: 2666 / 3162 = 84.31%
match_ratio_SB_20708.txt,Matched A sources / Total A sources: 2688 / 3214 = 83.63%
match_ratio_SB_21735.txt,Matched A sources / Total A sources: 2842 / 3629 = 78.31%
match_ratio_SB_21605.txt,Matched A sources / Total A sources: 2558 / 3233 = 79.12%
match_ratio_SB_22332.txt,Matched A sources / Total A sources: 3028 / 3549 = 85.32%
match_ratio_SB_21484.txt,Matched A sources / Total A sources: 2660 / 3365 = 79.05%
match_ratio_SB_21670.txt,Matched A sources / Total A sources: 2642 / 3373 = 78.33%
match_ratio_SB_20798.txt,Matched A sources / Total A sources: 2623 / 3156 = 83.11%
match_ratio_SB_22684.txt,Matched A sources / Total A sources: 2325 / 3031 = 76.71%
match_ratio_SB_22877.txt,Matched A sources / Total A sources: 2659 / 3344 = 79.52%
match_ratio_SB_20480.txt,Matched A sources / Total A sources: 1469 / 3062 = 47.98%
match_ratio_SB_41509.txt,Matched A sources / Total A sources: 2656 / 3439 = 77.23%
match_ratio_SB_21864.txt,Matched A sources / Total A sources: 2687 / 3265 = 82.30%
match_ratio_SB_20175.txt,Matched A sources / Total A sources: 324 / 3157 = 10.26%
match_ratio_SB_20744.txt,Matched A sources / Total A sources: 2671 / 3199 = 83.49%
match_ratio_SB_21866.txt,Matched A sources / Total A sources: 2586 / 3124 = 82.78%
match_ratio_SB_20815.txt,Matched A sources / Total A sources: 2702 / 3188 = 84.76%
match_ratio_SB_20679.txt,Matched A sources / Total A sources: 2506 / 3222 = 77.78%
match_ratio_SB_20451.txt,Matched A sources / Total A sources: 2677 / 3373 = 79.37%
match_ratio_SB_20325.txt,Matched A sources / Total A sources: 2740 / 3510 = 78.06%
match_ratio_SB_21703.txt,Matched A sources / Total A sources: 2255 / 2923 = 77.15%
match_ratio_SB_20453.txt,Matched A sources / Total A sources: 2620 / 3272 = 80.07%
match_ratio_SB_21092.txt,Matched A sources / Total A sources: 2798 / 3465 = 80.75%
match_ratio_SB_21883.txt,Matched A sources / Total A sources: 3203 / 3921 = 81.69%
match_ratio_SB_21811.txt,Matched A sources / Total A sources: 2563 / 3261 = 78.60%
match_ratio_SB_20285.txt,Matched A sources / Total A sources: 1207 / 3254 = 37.09%
match_ratio_SB_20558.txt,Matched A sources / Total A sources: 3090 / 3634 = 85.03%
match_ratio_SB_20693.txt,Matched A sources / Total A sources: 2698 / 3135 = 86.06%
match_ratio_SB_21897.txt,Matched A sources / Total A sources: 3099 / 3932 = 78.81%
match_ratio_SB_20711.txt,Matched A sources / Total A sources: 2661 / 3206 = 83.00%
match_ratio_SB_21057.txt,Matched A sources / Total A sources: 2106 / 3132 = 67.24%
match_ratio_SB_25459.txt,Matched A sources / Total A sources: 196 / 2817 = 6.96%
match_ratio_SB_22044.txt,Matched A sources / Total A sources: 2921 / 3531 = 82.72%
match_ratio_SB_20590.txt,Matched A sources / Total A sources: 2922 / 3563 = 82.01%
match_ratio_SB_20656.txt,Matched A sources / Total A sources: 2134 / 3178 = 67.15%
match_ratio_SB_22675.txt,Matched A sources / Total A sources: 434 / 2873 = 15.11%
match_ratio_SB_20728.txt,Matched A sources / Total A sources: 2680 / 3312 = 80.92%
match_ratio_SB_20801.txt,Matched A sources / Total A sources: 2592 / 3214 = 80.65%
match_ratio_SB_21974.txt,Matched A sources / Total A sources: 2482 / 3144 = 78.94%
match_ratio_SB_33644.txt,Matched A sources / Total A sources: 2930 / 3445 = 85.05%
match_ratio_SB_21979.txt,Matched A sources / Total A sources: 2652 / 3196 = 82.98%
match_ratio_SB_20536.txt,Matched A sources / Total A sources: 2170 / 3083 = 70.39%
match_ratio_SB_21506.txt,Matched A sources / Total A sources: 2859 / 3606 = 79.28%
match_ratio_SB_22634.txt,Matched A sources / Total A sources: 2024 / 3212 = 63.01%
match_ratio_SB_22562.txt,Matched A sources / Total A sources: 2508 / 3190 = 78.62%
match_ratio_SB_21086.txt,Matched A sources / Total A sources: 2910 / 3567 = 81.58%
match_ratio_SB_22886.txt,Matched A sources / Total A sources: 326 / 2996 = 10.88%
match_ratio_SB_20445.txt,Matched A sources / Total A sources: 2597 / 3300 = 78.70%
match_ratio_SB_21935.txt,Matched A sources / Total A sources: 2872 / 3599 = 79.80%
match_ratio_SB_20448.txt,Matched A sources / Total A sources: 2631 / 3284 = 80.12%
match_ratio_SB_20615.txt,Matched A sources / Total A sources: 2073 / 2897 = 71.56%
match_ratio_SB_20617.txt,Matched A sources / Total A sources: 823 / 1192 = 69.04%
match_ratio_SB_33090.txt,Matched A sources / Total A sources: 2348 / 3351 = 70.07%
match_ratio_SB_20688.txt,Matched A sources / Total A sources: 2622 / 3124 = 83.93%
match_ratio_SB_20905.txt,Matched A sources / Total A sources: 2996 / 3725 = 80.43%
match_ratio_SB_20623.txt,Matched A sources / Total A sources: 2605 / 3318 = 78.51%
match_ratio_SB_20766.txt,Matched A sources / Total A sources: 2638 / 3198 = 82.49%
match_ratio_SB_21391.txt,Matched A sources / Total A sources: 2750 / 3466 = 79.34%
match_ratio_SB_20430.txt,Matched A sources / Total A sources: 2833 / 3453 = 82.04%
match_ratio_SB_20970.txt,Matched A sources / Total A sources: 2996 / 3748 = 79.94%
match_ratio_SB_22326.txt,Matched A sources / Total A sources: 2908 / 3525 = 82.50%
match_ratio_SB_21402.txt,Matched A sources / Total A sources: 2773 / 3197 = 86.74%
match_ratio_SB_21061.txt,Matched A sources / Total A sources: 2565 / 3283 = 78.13%
match_ratio_SB_21547.txt,Matched A sources / Total A sources: 2727 / 3443 = 79.20%
match_ratio_SB_21478.txt,Matched A sources / Total A sources: 2630 / 3327 = 79.05%
match_ratio_SB_21611.txt,Matched A sources / Total A sources: 2543 / 3254 = 78.15%
match_ratio_SB_33416.txt,Matched A sources / Total A sources: 2723 / 3254 = 83.68%
match_ratio_SB_21846.txt,Matched A sources / Total A sources: 2827 / 3591 = 78.72%
match_ratio_SB_21492.txt,Matched A sources / Total A sources: 2823 / 3476 = 81.21%
match_ratio_SB_22678.txt,Matched A sources / Total A sources: 402 / 2831 = 14.20%
match_ratio_SB_20305.txt,Matched A sources / Total A sources: 2276 / 3255 = 69.92%
match_ratio_SB_41092.txt,Matched A sources / Total A sources: 2760 / 3577 = 77.16%
match_ratio_SB_24554.txt,Matched A sources / Total A sources: 2614 / 3143 = 83.17%
match_ratio_SB_23865.txt,Matched A sources / Total A sources: 2881 / 3634 = 79.28%
match_ratio_SB_21434.txt,Matched A sources / Total A sources: 2556 / 3521 = 72.59%
match_ratio_SB_22884.txt,Matched A sources / Total A sources: 2596 / 3253 = 79.80%
match_ratio_SB_21870.txt,Matched A sources / Total A sources: 2713 / 3260 = 83.22%
match_ratio_SB_21379.txt,Matched A sources / Total A sources: 2458 / 3102 = 79.24%
match_ratio_SB_20685.txt,Matched A sources / Total A sources: 2603 / 3215 = 80.96%
match_ratio_SB_20499.txt,Matched A sources / Total A sources: 2669 / 3266 = 81.72%
match_ratio_SB_21393.txt,Matched A sources / Total A sources: 2386 / 2950 = 80.88%
match_ratio_SB_20161.txt,Matched A sources / Total A sources: 483 / 2889 = 16.72%
match_ratio_SB_21058.txt,Matched A sources / Total A sources: 1977 / 2971 = 66.54%
match_ratio_SB_21901.txt,Matched A sources / Total A sources: 2945 / 3726 = 79.04%
match_ratio_SB_20713.txt,Matched A sources / Total A sources: 2762 / 3316 = 83.29%
match_ratio_SB_20578.txt,Matched A sources / Total A sources: 2926 / 3525 = 83.01%
match_ratio_SB_22033.txt,Matched A sources / Total A sources: 3002 / 3605 = 83.27%
match_ratio_SB_22329.txt,Matched A sources / Total A sources: 2975 / 3612 = 82.36%
match_ratio_SB_21477.txt,Matched A sources / Total A sources: 2623 / 3286 = 79.82%
match_ratio_SB_20660.txt,Matched A sources / Total A sources: 2603 / 3227 = 80.66%
match_ratio_SB_40927.txt,Matched A sources / Total A sources: 2556 / 3239 = 78.91%
match_ratio_SB_25702.txt,Matched A sources / Total A sources: 394 / 2675 = 14.73%
match_ratio_SB_41510.txt,Matched A sources / Total A sources: 2606 / 3276 = 79.55%
match_ratio_SB_21504.txt,Matched A sources / Total A sources: 2803 / 3473 = 80.71%
match_ratio_SB_21509.txt,Matched A sources / Total A sources: 2764 / 3574 = 77.34%
match_ratio_SB_20409.txt,Matched A sources / Total A sources: 2683 / 3313 = 80.98%
match_ratio_SB_22820.txt,Matched A sources / Total A sources: 441 / 2436 = 18.10%
match_ratio_SB_21807.txt,Matched A sources / Total A sources: 2597 / 3217 = 80.73%
match_ratio_SB_21938.txt,Matched A sources / Total A sources: 3038 / 3655 = 83.12%
match_ratio_SB_20907.txt,Matched A sources / Total A sources: 2910 / 3613 = 80.54%
match_ratio_SB_20293.txt,Matched A sources / Total A sources: 2176 / 3401 = 63.98%
match_ratio_SB_20500.txt,Matched A sources / Total A sources: 2620 / 3132 = 83.65%
match_ratio_SB_22324.txt,Matched A sources / Total A sources: 2999 / 3596 = 83.40%
match_ratio_SB_22517.txt,Matched A sources / Total A sources: 2923 / 3719 = 78.60%
match_ratio_SB_21903.txt,Matched A sources / Total A sources: 2957 / 3702 = 79.88%
match_ratio_SB_22031.txt,Matched A sources / Total A sources: 2969 / 3614 = 82.15%
match_ratio_SB_20654.txt,Matched A sources / Total A sources: 2073 / 3196 = 64.86%
match_ratio_SB_20725.txt,Matched A sources / Total A sources: 2579 / 3267 = 78.94%
match_ratio_SB_20659.txt,Matched A sources / Total A sources: 1706 / 3089 = 55.23%
match_ratio_SB_20727.txt,Matched A sources / Total A sources: 2562 / 3117 = 82.19%
match_ratio_SB_21436.txt,Matched A sources / Total A sources: 2680 / 3379 = 79.31%
match_ratio_SB_21991.txt,Matched A sources / Total A sources: 2392 / 3055 = 78.30%
match_ratio_SB_21993.txt,Matched A sources / Total A sources: 2334 / 2933 = 79.58%
match_ratio_SB_21627.txt,Matched A sources / Total A sources: 2666 / 3109 = 85.75%
match_ratio_SB_20687.txt,Matched A sources / Total A sources: 2556 / 3060 = 83.53%
match_ratio_SB_20372.txt,Matched A sources / Total A sources: 2075 / 3169 = 65.48%
match_ratio_SB_29574.txt,Matched A sources / Total A sources: 2590 / 3100 = 83.55%
match_ratio_SB_20835.txt,Matched A sources / Total A sources: 2700 / 3237 = 83.41%
match_ratio_SB_21153.txt,Matched A sources / Total A sources: 2786 / 3488 = 79.87%
match_ratio_SB_21895.txt,Matched A sources / Total A sources: 3184 / 3864 = 82.40%
match_ratio_SB_21055.txt,Matched A sources / Total A sources: 2528 / 3205 = 78.88%
match_ratio_SB_21833.txt,Matched A sources / Total A sources: 2894 / 3552 = 81.48%
match_ratio_SB_21652.txt,Matched A sources / Total A sources: 2475 / 3177 = 77.90%
match_ratio_SB_21400.txt,Matched A sources / Total A sources: 2755 / 3238 = 85.08%
match_ratio_SB_25460.txt,Matched A sources / Total A sources: 163 / 2733 = 5.96%
match_ratio_SB_21669.txt,Matched A sources / Total A sources: 2674 / 3323 = 80.47%
match_ratio_SB_22464.txt,Matched A sources / Total A sources: 2777 / 3372 = 82.35%
match_ratio_SB_20592.txt,Matched A sources / Total A sources: 1319 / 3103 = 42.51%
match_ratio_SB_21756.txt,Matched A sources / Total A sources: 2749 / 3388 = 81.14%
match_ratio_SB_21759.txt,Matched A sources / Total A sources: 2773 / 3510 = 79.00%
match_ratio_SB_21760.txt,Matched A sources / Total A sources: 1865 / 3426 = 54.44%
match_ratio_SB_40925.txt,Matched A sources / Total A sources: 2487 / 3149 = 78.98%
match_ratio_SB_21976.txt,Matched A sources / Total A sources: 2401 / 2969 = 80.87%
match_ratio_SB_23172.txt,Matched A sources / Total A sources: 2464 / 3023 = 81.51%
match_ratio_SB_23867.txt,Matched A sources / Total A sources: 2941 / 3755 = 78.32%
match_ratio_SB_20534.txt,Matched A sources / Total A sources: 2198 / 3142 = 69.96%
match_ratio_SB_40983.txt,Matched A sources / Total A sources: 2688 / 3369 = 79.79%
match_ratio_SB_22481.txt,Matched A sources / Total A sources: 2400 / 3119 = 76.95%
match_ratio_SB_21301.txt,Matched A sources / Total A sources: 2349 / 3469 = 67.71%
match_ratio_SB_20395.txt,Matched A sources / Total A sources: 2747 / 3251 = 84.50%
match_ratio_SB_25485.txt,Matched A sources / Total A sources: 151 / 2850 = 5.30%
match_ratio_SB_20447.txt,Matched A sources / Total A sources: 2437 / 2993 = 81.42%
match_ratio_SB_20370.txt,Matched A sources / Total A sources: 1172 / 3087 = 37.97%
match_ratio_SB_20331.txt,Matched A sources / Total A sources: 2761 / 3485 = 79.23%
match_ratio_SB_20908.txt,Matched A sources / Total A sources: 2742 / 3473 = 78.95%
match_ratio_SB_29579.txt,Matched A sources / Total A sources: 2541 / 3140 = 80.92%
match_ratio_SB_20764.txt,Matched A sources / Total A sources: 2725 / 3257 = 83.67%
match_ratio_SB_20837.txt,Matched A sources / Total A sources: 2655 / 3216 = 82.56%
match_ratio_SB_20471.txt,Matched A sources / Total A sources: 2624 / 3173 = 82.70%
match_ratio_SB_21599.txt,Matched A sources / Total A sources: 2683 / 3336 = 80.43%
match_ratio_SB_20575.txt,Matched A sources / Total A sources: 2967 / 3616 = 82.05%
match_ratio_SB_21545.txt,Matched A sources / Total A sources: 2460 / 3154 = 78.00%
match_ratio_SB_22521.txt,Matched A sources / Total A sources: 3022 / 3651 = 82.77%
match_ratio_SB_21664.txt,Matched A sources / Total A sources: 2654 / 3325 = 79.82%
match_ratio_SB_21666.txt,Matched A sources / Total A sources: 2602 / 3280 = 79.33%
match_ratio_SB_22046.txt,Matched A sources / Total A sources: 2936 / 3584 = 81.92%
match_ratio_SB_22466.txt,Matched A sources / Total A sources: 2853 / 3373 = 84.58%
match_ratio_SB_22049.txt,Matched A sources / Total A sources: 2888 / 3454 = 83.61%
match_ratio_SB_22469.txt,Matched A sources / Total A sources: 2856 / 3488 = 81.88%
match_ratio_SB_21683.txt,Matched A sources / Total A sources: 2770 / 3512 = 78.87%
match_ratio_SB_20662.txt,Matched A sources / Total A sources: 2744 / 3352 = 81.86%
match_ratio_SB_22353.txt,Matched A sources / Total A sources: 2175 / 3442 = 63.19%
match_ratio_SB_23826.txt,Matched A sources / Total A sources: 2815 / 3575 = 78.74%
match_ratio_SB_21441.txt,Matched A sources / Total A sources: 2489 / 3126 = 79.62%
match_ratio_SB_20406.txt,Matched A sources / Total A sources: 2834 / 3440 = 82.38%
match_ratio_SB_21376.txt,Matched A sources / Total A sources: 2757 / 3514 = 78.46%
match_ratio_SB_21374.txt,Matched A sources / Total A sources: 2888 / 3488 = 82.80%
match_ratio_SB_20494.txt,Matched A sources / Total A sources: 2620 / 3250 = 80.62%
match_ratio_SB_20496.txt,Matched A sources / Total A sources: 2775 / 3355 = 82.71%
match_ratio_SB_20291.txt,Matched A sources / Total A sources: 2155 / 3158 = 68.24%
match_ratio_SB_20158.txt,Matched A sources / Total A sources: 342 / 2927 = 11.68%
match_ratio_SB_21110.txt,Matched A sources / Total A sources: 2726 / 3356 = 81.23%
match_ratio_SB_21650.txt,Matched A sources / Total A sources: 2467 / 3208 = 76.90%
match_ratio_SB_21112.txt,Matched A sources / Total A sources: 2550 / 2972 = 85.80%
match_ratio_SB_21475.txt,Matched A sources / Total A sources: 2660 / 3337 = 79.71%
match_ratio_SB_20781.txt,Matched A sources / Total A sources: 2761 / 3538 = 78.04%
match_ratio_SB_21063.txt,Matched A sources / Total A sources: 2639 / 3357 = 78.61%
match_ratio_SB_21548.txt,Matched A sources / Total A sources: 2688 / 3373 = 79.69%
match_ratio_SB_25462.txt,Matched A sources / Total A sources: 152 / 2850 = 5.33%
match_ratio_SB_22523.txt,Matched A sources / Total A sources: 2919 / 3653 = 79.91%
match_ratio_SB_21490.txt,Matched A sources / Total A sources: 2706 / 3414 = 79.26%
match_ratio_SB_21681.txt,Matched A sources / Total A sources: 2665 / 3366 = 79.17%
match_ratio_SB_40928.txt,Matched A sources / Total A sources: 2479 / 3142 = 78.90%
match_ratio_SB_23824.txt,Matched A sources / Total A sources: 2543 / 3184 = 79.87%
match_ratio_SB_20398.txt,Matched A sources / Total A sources: 2883 / 3431 = 84.03%
match_ratio_SB_21872.txt,Matched A sources / Total A sources: 2487 / 3013 = 82.54%
match_ratio_SB_21628.txt,Matched A sources / Total A sources: 2701 / 3202 = 84.35%
match_ratio_SB_20274.txt,Matched A sources / Total A sources: 2849 / 3439 = 82.84%
match_ratio_SB_25487.txt,Matched A sources / Total A sources: 167 / 2845 = 5.87%
match_ratio_SB_22819.txt,Matched A sources / Total A sources: 457 / 2414 = 18.93%
match_ratio_SB_20750.txt,Matched A sources / Total A sources: 2536 / 3027 = 83.78%
match_ratio_SB_21808.txt,Matched A sources / Total A sources: 2575 / 3339 = 77.12%
match_ratio_SB_21937.txt,Matched A sources / Total A sources: 3057 / 3653 = 83.68%
match_ratio_SB_20621.txt,Matched A sources / Total A sources: 2416 / 3047 = 79.29%
match_ratio_SB_21151.txt,Matched A sources / Total A sources: 2666 / 3328 = 80.11%
match_ratio_SB_20769.txt,Matched A sources / Total A sources: 2612 / 3140 = 83.18%
match_ratio_SB_21594.txt,Matched A sources / Total A sources: 2947 / 3561 = 82.76%
match_ratio_SB_20502.txt,Matched A sources / Total A sources: 2736 / 3270 = 83.67%
match_ratio_SB_21596.txt,Matched A sources / Total A sources: 2895 / 3508 = 82.53%
match_ratio_SB_21831.txt,Matched A sources / Total A sources: 2869 / 3555 = 80.70%
match_ratio_SB_21898.txt,Matched A sources / Total A sources: 2561 / 3560 = 71.94%
match_ratio_SB_22450.txt,Matched A sources / Total A sources: 2869 / 3480 = 82.44%
match_ratio_SB_20577.txt,Matched A sources / Total A sources: 2832 / 3474 = 81.52%
match_ratio_SB_22452.txt,Matched A sources / Total A sources: 3066 / 3635 = 84.35%
match_ratio_SB_20840.txt,Matched A sources / Total A sources: 2860 / 3443 = 83.07%
match_ratio_SB_21182.txt,Matched A sources / Total A sources: 2675 / 3240 = 82.56%
match_ratio_SB_20783.txt,Matched A sources / Total A sources: 2591 / 3309 = 78.30%
match_ratio_SB_21180.txt,Matched A sources / Total A sources: 2350 / 2807 = 83.72%
match_ratio_SB_21844.txt,Matched A sources / Total A sources: 2743 / 3503 = 78.30%
match_ratio_SB_29330.txt,Matched A sources / Total A sources: 2380 / 3374 = 70.54%
match_ratio_SB_21849.txt,Matched A sources / Total A sources: 2965 / 3702 = 80.09%
match_ratio_SB_21754.txt,Matched A sources / Total A sources: 2680 / 3359 = 79.79%
match_ratio_SB_22351.txt,Matched A sources / Total A sources: 2859 / 3457 = 82.70%
match_ratio_SB_23868.txt,Matched A sources / Total A sources: 2704 / 3400 = 79.53%
match_ratio_SB_20397.txt,Matched A sources / Total A sources: 2862 / 3418 = 83.73%
match_ratio_SB_21298.txt,Matched A sources / Total A sources: 2909 / 3510 = 82.88%
match_ratio_SB_22483.txt,Matched A sources / Total A sources: 862 / 1191 = 72.38%
match_ratio_SB_21084.txt,Matched A sources / Total A sources: 2864 / 3417 = 83.82%
match_ratio_SB_21625.txt,Matched A sources / Total A sources: 2638 / 3157 = 83.56%
match_ratio_SB_21439.txt,Matched A sources / Total A sources: 2600 / 3272 = 79.46%
match_ratio_SB_20404.txt,Matched A sources / Total A sources: 2575 / 3164 = 81.38%
match_ratio_SB_20276.txt,Matched A sources / Total A sources: 2804 / 3419 = 82.01%
match_ratio_SB_21443.txt,Matched A sources / Total A sources: 2693 / 3381 = 79.65%
match_ratio_SB_25488.txt,Matched A sources / Total A sources: 166 / 2584 = 6.42%
match_ratio_SB_20279.txt,Matched A sources / Total A sources: 694 / 2393 = 29.00%
match_ratio_SB_21089.txt,Matched A sources / Total A sources: 2940 / 3537 = 83.12%
match_ratio_SB_20752.txt,Matched A sources / Total A sources: 2571 / 3072 = 83.69%
match_ratio_SB_21940.txt,Matched A sources / Total A sources: 3085 / 3715 = 83.04%
match_ratio_SB_29576.txt,Matched A sources / Total A sources: 2490 / 3061 = 81.35%
match_ratio_SB_20333.txt,Matched A sources / Total A sources: 2680 / 3367 = 79.60%
match_ratio_SB_20631.txt,Matched A sources / Total A sources: 2632 / 3141 = 83.79%
match_ratio_SB_20703.txt,Matched A sources / Total A sources: 2699 / 3206 = 84.19%
match_ratio_SB_22021.txt,Matched A sources / Total A sources: 2899 / 3416 = 84.87%
match_ratio_SB_22023.txt,Matched A sources / Total A sources: 2943 / 3433 = 85.73%
match_ratio_SB_20524.txt,Matched A sources / Total A sources: 2711 / 3299 = 82.18%
match_ratio_SB_20388.txt,Matched A sources / Total A sources: 2593 / 3319 = 78.13%
match_ratio_SB_21468.txt,Matched A sources / Total A sources: 2593 / 3145 = 82.45%
match_ratio_SB_20580.txt,Matched A sources / Total A sources: 2651 / 3283 = 80.75%
match_ratio_SB_22667.txt,Matched A sources / Total A sources: 316 / 2584 = 12.23%
match_ratio_SB_20791.txt,Matched A sources / Total A sources: 2688 / 3217 = 83.56%
match_ratio_SB_22062.txt,Matched A sources / Total A sources: 2813 / 3508 = 80.19%
match_ratio_SB_25655.txt,Matched A sources / Total A sources: 434 / 2904 = 14.94%
match_ratio_SB_22479.txt,Matched A sources / Total A sources: 2612 / 3351 = 77.95%
match_ratio_SB_20484.txt,Matched A sources / Total A sources: 1213 / 3078 = 39.41%
match_ratio_SB_20486.txt,Matched A sources / Total A sources: 2134 / 3108 = 68.66%
match_ratio_SB_20321.txt,Matched A sources / Total A sources: 2739 / 3441 = 79.60%
match_ratio_SB_20825.txt,Matched A sources / Total A sources: 2741 / 3229 = 84.89%
match_ratio_SB_20828.txt,Matched A sources / Total A sources: 2789 / 3315 = 84.13%
match_ratio_SB_20281.txt,Matched A sources / Total A sources: 1293 / 3059 = 42.27%
match_ratio_SB_21887.txt,Matched A sources / Total A sources: 561 / 3637 = 15.42%
match_ratio_SB_20960.txt,Matched A sources / Total A sources: 2948 / 3609 = 81.68%
match_ratio_SB_21642.txt,Matched A sources / Total A sources: 2577 / 3334 = 77.29%
match_ratio_SB_21048.txt,Matched A sources / Total A sources: 2662 / 3342 = 79.65%
match_ratio_SB_20567.txt,Matched A sources / Total A sources: 3029 / 3693 = 82.02%
match_ratio_SB_20917.txt,Matched A sources / Total A sources: 3010 / 3707 = 81.20%
match_ratio_SB_25444.txt,Matched A sources / Total A sources: 173 / 2768 = 6.25%
match_ratio_SB_20774.txt,Matched A sources / Total A sources: 2588 / 3173 = 81.56%
match_ratio_SB_20779.txt,Matched A sources / Total A sources: 2494 / 3199 = 77.96%
match_ratio_SB_22665.txt,Matched A sources / Total A sources: 406 / 2952 = 13.75%
match_ratio_SB_20582.txt,Matched A sources / Total A sources: 2947 / 3561 = 82.76%
match_ratio_SB_21964.txt,Matched A sources / Total A sources: 2725 / 3466 = 78.62%
match_ratio_SB_21482.txt,Matched A sources / Total A sources: 2667 / 3231 = 82.54%
match_ratio_SB_21555.txt,Matched A sources / Total A sources: 2659 / 3342 = 79.56%
match_ratio_SB_21969.txt,Matched A sources / Total A sources: 2814 / 3419 = 82.30%
match_ratio_SB_21749.txt,Matched A sources / Total A sources: 2668 / 3395 = 78.59%
match_ratio_SB_21424.txt,Matched A sources / Total A sources: 2605 / 3202 = 81.36%
match_ratio_SB_21561.txt,Matched A sources / Total A sources: 2772 / 3509 = 79.00%
match_ratio_SB_21854.txt,Matched A sources / Total A sources: 2988 / 3672 = 81.37%
match_ratio_SB_21426.txt,Matched A sources / Total A sources: 2890 / 3619 = 79.86%
match_ratio_SB_21679.txt,Matched A sources / Total A sources: 2848 / 3540 = 80.45%
match_ratio_SB_40979.txt,Matched A sources / Total A sources: 2605 / 3326 = 78.32%
match_ratio_SB_22474.txt,Matched A sources / Total A sources: 2760 / 3516 = 78.50%
match_ratio_SB_21928.txt,Matched A sources / Total A sources: 2613 / 3142 = 83.16%
match_ratio_SB_21885.txt,Matched A sources / Total A sources: 3070 / 3617 = 84.88%
match_ratio_SB_20458.txt,Matched A sources / Total A sources: 2521 / 3104 = 81.22%
match_ratio_SB_21383.txt,Matched A sources / Total A sources: 2844 / 3550 = 80.11%
match_ratio_SB_21638.txt,Matched A sources / Total A sources: 2939 / 3425 = 85.81%
match_ratio_SB_20461.txt,Matched A sources / Total A sources: 2497 / 3088 = 80.86%
match_ratio_SB_21453.txt,Matched A sources / Total A sources: 2543 / 3255 = 78.13%
match_ratio_SB_20962.txt,Matched A sources / Total A sources: 2985 / 3726 = 80.11%
match_ratio_SB_21102.txt,Matched A sources / Total A sources: 2826 / 3457 = 81.75%
match_ratio_SB_20646.txt,Matched A sources / Total A sources: 1351 / 3155 = 42.82%
