component_id,Content
match_ratio_SB_21104.txt,Matched A sources / Total A sources: 2945 / 3435 = 85.74%
match_ratio_SB_20467.txt,Matched A sources / Total A sources: 2922 / 3328 = 87.80%
match_ratio_SB_20705.txt,Matched A sources / Total A sources: 2932 / 3297 = 88.93%
match_ratio_SB_20260.txt,Matched A sources / Total A sources: 2216 / 3016 = 73.47%
match_ratio_SB_22444.txt,Matched A sources / Total A sources: 3075 / 3355 = 91.65%
match_ratio_SB_22028.txt,Matched A sources / Total A sources: 3311 / 3782 = 87.55%
match_ratio_SB_22027.txt,Matched A sources / Total A sources: 3125 / 3480 = 89.80%
match_ratio_SB_20859.txt,Matched A sources / Total A sources: 2971 / 3456 = 85.97%
match_ratio_SB_21923.txt,Matched A sources / Total A sources: 3208 / 3612 = 88.82%
match_ratio_SB_22052.txt,Matched A sources / Total A sources: 3119 / 3489 = 89.40%
match_ratio_SB_22348.txt,Matched A sources / Total A sources: 2975 / 3428 = 86.79%
match_ratio_SB_22472.txt,Matched A sources / Total A sources: 3025 / 3467 = 87.25%
match_ratio_SB_20601.txt,Matched A sources / Total A sources: 3008 / 3356 = 89.63%
match_ratio_SB_22878.txt,Matched A sources / Total A sources: 2978 / 3403 = 87.51%
match_ratio_SB_22117.txt,Matched A sources / Total A sources: 2634 / 3081 = 85.49%
match_ratio_SB_22971.txt,Matched A sources / Total A sources: 2255 / 2661 = 84.74%
match_ratio_SB_20746.txt,Matched A sources / Total A sources: 2944 / 3210 = 91.71%
match_ratio_SB_22154.txt,Matched A sources / Total A sources: 2655 / 3073 = 86.40%
match_ratio_SB_25491.txt,Matched A sources / Total A sources: 653 / 2750 = 23.75%
match_ratio_SB_21090.txt,Matched A sources / Total A sources: 2924 / 3303 = 88.53%
match_ratio_SB_21147.txt,Matched A sources / Total A sources: 2853 / 3268 = 87.30%
match_ratio_SB_21813.txt,Matched A sources / Total A sources: 3043 / 3463 = 87.87%
